id,display_title,original_title,overview,genres_list,director,cast_top3,release_year,vote_average,vote_count,weighted_rating
8967,The Tree of Life,The Tree of Life,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.","['Drama', 'Fantasy']",Terrence Malick,"['Brad Pitt', 'Sean Penn', 'Jessica Chastain']",2011.0,6.5,987,6.234638704211156
37498,Knock Off,Knock Off,"Marcus Ray (Jean-Claude Van Damme), a sales representative for ""V SIX"" jeans, and his partner, Tommy Hendricks (Rob Schneider), are about to be busted for selling ""knock off"" jeans. Their American contact, Karan Leigh, who by the way is not only their employer but a CIA agent sent to find the mole in their operation, is threatening them with a jail term if they do not prove their innocence.","['Action', 'Adventure', 'Thriller']",Tsui Hark,"['Jean-Claude Van Damme', 'Lela Rochon', 'Paul Sorvino']",1998.0,4.7,64,6.045336519595354
144336,Sabotage,Sabotage,"In ""Sabotage"", Arnold Schwarzenegger leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done - until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.","['Action', 'Drama', 'Thriller', 'Crime']",David Ayer,"['Arnold Schwarzenegger', 'Sam Worthington', 'Mireille Enos']",2014.0,5.5,555,5.954854263757919
9616,The Order,The Order,"For centuries, a secret Order of priests has existed within the Church. A renegade priest, Father Alex Bernier, is sent to Rome to investigate the mysterious death of one of the Order's most revered members. Following a series of strangely similar killings, Bernier launches an investigation that forces him to confront unimaginable evil.","['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",Brian Helgeland,"['Heath Ledger', 'Shannyn Sossamon', 'Benno Fürmann']",2003.0,4.8,91,6.031226388969732
13056,Punisher: War Zone,Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.","['Action', 'Crime']",Lexi Alexander,"['Ray Stevenson', 'Dominic West', 'Julie Benz']",2008.0,5.6,294,6.0243144789336895
14113,Zoom,Zoom,"Jack Shepard is an out-of-shape auto shop owner, far removed from the man who once protected the world's freedom. Reluctantly called back into action by the government, Jack is tasked with turning a rag tag group of kids with special powers into a new generation of superheroes to save the world from certain destruction. Based on Jason Lethcoe's graphic novel ""Zoom's Academy for the Super Gifted"".","['Family', 'Fantasy', 'Comedy']",Peter Hewitt,"['Tim Allen', 'Courteney Cox', 'Chevy Chase']",2006.0,4.9,135,6.010615280672039
285783,The Walk,The Walk,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,"['Adventure', 'Drama', 'Thriller']",Robert Zemeckis,"['Joseph Gordon-Levitt', 'Ben Kingsley', 'Charlotte Le Bon']",2015.0,6.9,1121,6.3981713167798215
9726,A Good Year,A Good Year,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.","['Comedy', 'Drama', 'Romance']",Ridley Scott,"['Russell Crowe', 'Marion Cotillard', 'Albert Finney']",2006.0,6.5,357,6.158489657865629
20763,Radio Flyer,Radio Flyer,"A father reminisces about his childhood when he and his younger brother moved to a new town with their mother, her new husband and their dog, Shane. When the younger brother is subjected to physical abuse at the hands of their brutal stepfather, Mike decides to convert their toy trolley, the ""Radio Flyer"", into a plane to fly him to safety.",['Drama'],Richard Donner,"['Elijah Wood', 'Lorraine Bracco', 'Adam Baldwin']",1992.0,6.6,53,6.106401710308873
9702,Bound by Honor,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.","['Action', 'Crime', 'Drama', 'Thriller']",Taylor Hackford,"['Damian Chapa', 'Jesse Borrego', 'Benjamin Bratt']",1993.0,7.7,115,6.186827170512031
9311,Smilla's Sense of Snow,Smilla's Sense of Snow,"Smilla Jaspersen, half Danish, half Greenlander, attempts to understand the death of a small boy who falls from the roof of her apartment building. Suspecting wrongdoing, Smilla uncovers a trail of clues leading towards a secretive corporation that has made several mysterious expeditions to Greenland. Scenes from the film were shot in Copenhagen and western Greenland. The film was entered into the 47th Berlin International Film Festival, where director Bille August was nominated for the Golden Bear.","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Bille August,"['Julia Ormond', 'Gabriel Byrne', 'Richard Harris']",1997.0,6.6,60,6.108221762999474
9280,Femme Fatale,Femme Fatale,"A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.","['Thriller', 'Crime', 'Romance']",Brian De Palma,"['Rebecca Romijn', 'Antonio Banderas', 'Peter Coyote']",2002.0,6.2,142,6.099903148292366
26843,Lion of the Desert,Lion of the Desert,"This movie tells the story of Omar Mukhtar, an Arab Muslim rebel who fought against the Italian conquest of Libya in WWII. It gives western viewers a glimpse into this little-known region and chapter of history, and exposes the savage means by which the conquering army attempted to subdue the natives.","['Action', 'History', 'War']",Moustapha Akkad,"['Anthony Quinn', 'Rod Steiger', 'Oliver Reed']",1981.0,7.4,34,6.115919779362423
11876,Le Hussard sur le toit,Le Hussard sur le toit,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.","['War', 'Adventure', 'Drama', 'Romance']",Jean-Paul Rappeneau,"['Juliette Binoche', 'Olivier Martinez', 'Pierre Arditi']",1995.0,6.7,25,6.100326389867019
22267,Ride with the Devil,Ride with the Devil,"Ride with the Devil follows four people who are fighting for truth and justice amidst the turmoil of the American Civil War. Director Ang Lee takes us to a no man's land on the Missouri/Kansas border where a staunch loyalist, an immigrant's son, a freed slave, and a young widow form an unlikely friendship as they learn how to survive in an uncertain time. In a place without rules and redefine the meaning of bravery and honor.","['Drama', 'War', 'Romance', 'Western']",Ang Lee,"['Tobey Maguire', 'Skeet Ulrich', 'Jeffrey Wright']",1999.0,6.6,49,6.105355618776201
45958,Biutiful,Biutiful,"This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.",['Drama'],Alejandro González Iñárritu,"['Javier Bardem', 'Maricel Álvarez', 'Hanaa Bouchaib']",2010.0,7.0,291,6.216233772366959
1969,Bandidas,Bandidas,"Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.","['Action', 'Comedy', 'Western', 'Crime']",Joachim Rønning,"['Penélope Cruz', 'Salma Hayek', 'Dwight Yoakam']",2006.0,5.8,307,6.050362727173582
198663,The Maze Runner,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.","['Action', 'Mystery', 'Science Fiction', 'Thriller']",Wes Ball,"[""Dylan O'Brien"", 'Ki Hong Lee', 'Kaya Scodelario']",2014.0,7.0,5371,6.768503369889061
239573,Unfinished Business,Unfinished Business,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way, including unplanned stops at a massive sex fetish event and a global economic summit.",['Comedy'],Ken Scott,"['Vince Vaughn', 'Dave Franco', 'James Marsden']",2015.0,5.0,320,5.9302484223861205
10436,The Age of Innocence,The Age of Innocence,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.","['Drama', 'Romance']",Martin Scorsese,"['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder']",1993.0,7.0,169,6.1686002764163606
1381,The Fountain,The Fountain,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.","['Drama', 'Adventure', 'Science Fiction', 'Romance']",Darren Aronofsky,"['Hugh Jackman', 'Rachel Weisz', 'Ellen Burstyn']",2006.0,6.8,827,6.311791173886922
2162,Chill Factor,Chill Factor,A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom.,"['Action', 'Comedy', 'Thriller']",Hugh Johnson,"['Cuba Gooding Jr.', 'Skeet Ulrich', 'Peter Firth']",1999.0,5.3,29,6.0798694414042
127493,Stolen,Stolen,"A former thief frantically searches for his missing daughter, who has been kidnapped and locked in the trunk of a taxi.","['Action', 'Crime', 'Drama', 'Thriller']",Simon West,"['Nicolas Cage', 'Malin Åkerman', 'Josh Lucas']",2012.0,5.1,344,5.93578088108422
12429,崖の上のポニョ,崖の上のポニョ,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.","['Animation', 'Family']",Hayao Miyazaki,"['Yuria Nara', 'Hiroki Doi', 'George Tokoro']",2008.0,7.5,926,6.563756400983288
228205,The Longest Ride,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,"['Drama', 'Romance']","George Tillman, Jr.","['Scott Eastwood', 'Britt Robertson', 'Lolita Davidovich']",2015.0,7.3,1064,6.534953209370935
2900,The Astronaut's Wife,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?","['Drama', 'Science Fiction', 'Thriller']",Rand Ravich,"['Johnny Depp', 'Charlize Theron', 'Joe Morton']",1999.0,5.4,254,6.008147674860544
